lex_1,lemma,dice
ко,оба,7.443292253724463
ко,добавить,7.443201731126028
ко,муж,7.44233086380797
ко,направляться,7.441686570200264
ко,врач,7.440753332688995
ко,а.,7.437070268112126
ко,давать,7.433652192825807
ко,снисходительный,7.431914108538149
ко,сидеть,7.429140776251057
ко,какой,7.428554046627811
ко,призыв,7.426935749234136
ко,отправиться,7.425662460701528
ко,александр,7.4248273099140905
ко,кто-то,7.42424614471592
ко,прием,7.421990955424046
ко,вчерашний,7.4214363095020275
ко,предложить,7.4212426165003516
ко,уж,7.420829917968281
ко,чуткий,7.419841686904253
ко,холодный,7.415542457074303
ко,доктор,7.413893511536868
ко,именно,7.4133008980631
ко,приход,7.412772867874725
ко,издание,7.411507638662827
ко,особенно,7.40995054874634
ко,перед,7.408285280521206
ко,отъезд,7.407130208549395
ко,подняться,7.406146328789175
ко,группа,7.405894155568217
ко,вкус,7.402774830019746
ко,позвонить,7.402404062394106
ко,стол,7.4012006664516115
ко,жизнь,7.40024415996289
ко,прекрасный,7.400038801952581
ко,урок,7.399727896957461
ко,ближайший,7.398660935196118
ко,предисловие,7.396983309725108
ко,взаимный,7.396048811222566
ко,подарок,7.394695244832864
ко,прикоснуться,7.394558811435606
ко,проявить,7.3945291876685
ко,видеть,7.394313518041321
ко,внимательно,7.392906286730834
ко,случай,7.39044674203547
ко,поступить,7.38661578162044
ко,храм,7.386443393303016
ко,нужно,7.385480338503955
ко,пренебрежение,7.384915406409829
ко,начинать,7.384517961933956
ко,применимый,7.384088049942185
ко,дорога,7.382084560189251
ко,новый,7.379915953419997
ко,знакомый,7.3796425201536415
ко,ибо,7.379036678790376
ко,прежний,7.3767967110667945
ко,испытывать,7.37566783448741
ко,просто,7.374304805985583
ко,стремиться,7.3732368031407
ко,казаться,7.372700051101883
ко,подход,7.371816402609356
ко,нежность,7.369847492518393
ко,божий,7.3696202072652275
ко,ложка,7.36948709522527
ко,никакой,7.366667569057233
ко,применить,7.366039358119037
ко,дача,7.364301211895238
ко,класс,7.363593715751723
ко,любезный,7.358487927434313
ко,град,7.35176245247202
ко,недавно,7.349637875712766
ко,хозяин,7.343525435581369
ко,мужчина,7.342976084367296
ко,дополнение,7.341190875734376
ко,царь,7.339003216807442
ко,ни,7.33697165089172
ко,хоть,7.333422344581068
ко,служба,7.330980430867421
ко,сестра,7.3307439165376485
ко,иванович,7.3277303839781025
ко,хороший,7.327725263853861
ко,прежде,7.327356004923061
ко,некоторый,7.3253057089894185
ко,вновь,7.325283769782959
ко,член,7.323960061622936
ко,вызвать,7.319852049004838
ко,потянуться,7.316501696837196
ко,пора,7.31612527569592
ко,пускать,7.315431877933946
ко,гостиница,7.313467042154179
ко,встать,7.311289540763112
ко,велеть,7.310959960481062
ко,никогда,7.31070262969448
ко,окно,7.308528352078982
ко,заглядывать,7.307553193227009
ко,кровать,7.30726972138688
ко,положить,7.303986360861755
ко,вражда,7.303192375916622
ко,девушка,7.302960853266542
ко,глухой,7.301318680769137
ко,исполнение,7.298059448729714
ко,мысль,7.2957954656400466
ко,выходить,7.2940386085168845
ко,старый,7.290331893545042
ко,резко,7.290145063904454
ко,ласкаться,7.289785504952568
ко,открытие,7.288776443083586
ко,общество,7.286712109118537
ко,часть,7.285033013006796
ко,обязывать,7.284090436331422
ко,доверенность,7.280724675560209
ко,относить,7.2804693811788725
ко,пока,7.279048216824266
ко,в.,7.278884036635114
ко,вера,7.278584174825966
ко,несправедливый,7.278261408092911
ко,отечество,7.276316043052655
ко,проявление,7.276232725806261
ко,глаз,7.275672772103845
ко,дать,7.275589490190735
ко,третий,7.275187523376467
ко,сделать,7.274281980878623
ко,о,7.274118962142054
ко,придвинуться,7.272543999671018
ко,ближний,7.270518384038461
ко,знак,7.269441929738825
ко,требование,7.267205678507596
ко,подвести,7.265596500234734
ко,самый,7.264451604028045
ко,заявиться,7.2591973164352215
ко,внешний,7.258778688939993
ко,у,7.258122815610307
ко,крепко,7.257663275203593
ко,присоединяться,7.256713085200362
ко,участие,7.25500457589437
ко,праздник,7.25400163600049
ко,чувствительный,7.252135528109369
ко,общий,7.251387842368166
ко,столь,7.250930508662028
ко,решительно,7.2472866024450235
ко,девочка,7.246930921569242
ко,склонный,7.246055546321511
ко,почувствовать,7.245814840236383
ко,неприязнь,7.245643400563201
ко,незнакомый,7.245309570818886
ко,сторона,7.2410051922514125
ко,бывать,7.238751357793369
ко,доброта,7.237787004086299
ко,неравнодушный,7.234619934167546
ко,встреча,7.233634402536221
ко,большой,7.233459111413374
ко,приготовиться,7.2327751092568615
ко,потерять,7.232302414193685
ко,петр,7.22740785049211
ко,улица,7.226351621681125
ко,вступление,7.226248606201797
ко,явление,7.225996788625811
ко,знать,7.225388713153485
ко,конец,7.224901860344679
ко,петербург,7.22331680256613
ко,плечо,7.2205631239295665
ко,поздно,7.220227953906253
ко,вторник,7.2193404661757965
ко,давно,7.216356333690335
ко,дружеский,7.215864011280917
ко,также,7.21438895406907
ко,способность,7.213739693575567
ко,довольно,7.21320630290434
ко,окончание,7.212987161885062
ко,дама,7.2129409053489395
ко,вещь,7.212806322618119
ко,враждебный,7.212162635258055
ко,речь,7.209630374703421
ко,номер,7.208853832590771
ко,глубокий,7.20612880805661
ко,смерть,7.205629407892925
ко,любопытство,7.2049038869132715
ко,три,7.20090550606162
ко,начальник,7.197264954237985
ко,николай,7.196519967207838
ко,добро,7.195227114270722
ко,командир,7.194879486311738
ко,побежать,7.194366317545853
ко,ребята,7.19278414089481
ко,город,7.191840087232372
ко,особый,7.189291543047881
ко,6,7.187100262806404
ко,пройти,7.184882461457942
ко,мера,7.184576781684982
ко,василий,7.18404329595228
ко,прилететь,7.183935402777397
ко,бок,7.1836534851068325
ко,множество,7.183055797851033
ко,проникнуться,7.182668330167973
ко,сие,7.182101050139724
ко,крикнуть,7.181333489401305
ко,слишком,7.180711702340194
ко,стремление,7.178878896429681
ко,власть,7.176589526601158
ко,записка,7.174636912759282
ко,посол,7.173863345120326
ко,воскресенье,7.171734456608647
ко,постель,7.1694484745330875
ко,перестать,7.169274730049463
ко,больной,7.167440464067067
ко,разговор,7.16497205976763
ко,начало,7.162827341627312
ко,служить,7.1624998567151
ко,место,7.1622019372058645
ко,приносить,7.162057124658142
ко,лед,7.161882889950148
ко,возвращение,7.161560446814461
ко,чуть,7.160491805297938
ко,голос,7.160329522782094
ко,нести,7.160237686733096
ко,измениться,7.1597513557299
ко,нежный,7.158329736506917
ко,величество,7.158192782098825
ко,книга,7.155567315027869
ко,улыбка,7.155202673730245
ко,устремить,7.154879173691923
ко,непременно,7.152453534232949
ко,ведь,7.152414567433778
ко,радость,7.151150158214104
ко,дядя,7.149530486211641
ко,мужик,7.14726836878532
ко,поговорить,7.1415268811974855
ко,поднять,7.141261660898963
ко,близость,7.141142390965834
ко,нет,7.13805239034736
ко,дочь,7.136450114300138
ко,батюшка,7.13351419812215
ко,проговорить,7.128733668842025
ко,кто-нибудь,7.127852468797961
ко,ii,7.1277866396210445
ко,прибытие,7.127544308313619
ко,год,7.127262323447958
ко,обнять,7.125749799575261
ко,ангел,7.125033386434116
ко,увидеть,7.123791552502428
ко,себя,7.11816525109467
ко,причина,7.117294392759111
ко,взывать,7.1152175242659785
ко,приятель,7.112192358827559
ко,двое,7.111737269811073
ко,слепой,7.109906926366617
ко,разный,7.109002675062169
ко,киев,7.107685232355109
ко,конечно,7.106821376361352
